id,uname,name,url
2277,3dtotal-anatomy-reference-extended-collection,3dtotal Anatomy Reference: Extended Collection,https://www.kickstarter.com/projects/1794375019/3dtotal-anatomy-reference-extended-collection
2291,flippr-the-ironing-board-that-saves-80-of-your-tim,Flippr: The Ironing Board That Saves 80% of Your Time,https://www.kickstarter.com/projects/sharkklabs/flippr-the-ironing-board-that-saves-80-of-your-tim
2294,music-cloth,Music Cloth,https://www.kickstarter.com/projects/1680333871/music-cloth
2298,tuck-the-ultimate-comfort-companion,Tuck - The Ultimate Comfort Companion,https://www.kickstarter.com/projects/270471636/tuck-the-ultimate-comfort-companion
2302,taps-touchscreen-sticker-w-touch-id-ships-before-x,TAPS - Touchscreen Sticker w/ Touch ID. Ships Before X-mas,https://www.kickstarter.com/projects/nanotips/taps-touchscreen-sticker-w-touch-id-ships-before-x
2312,illuminate-your-helmet-lightmode-kits-redesigned,Illuminate Your Helmet | LightMode Kits Redesigned,https://www.kickstarter.com/projects/lightmode/illuminate-your-helmet-lightmode-kits-redesigned
2410,pi3cart-nes-cartridge-case-for-raspberry-pi-3,Pi3Cart: NES Cartridge Case for Raspberry Pi 3,https://www.kickstarter.com/projects/1247569653/pi3cart-nes-cartridge-case-for-raspberry-pi-3
2413,phonster-x-the-best-phone-holster-is-back-on-kicks,Phonster X - the best phone holster is back on Kickstarter!,https://www.kickstarter.com/projects/251445438/phonster-x-the-best-phone-holster-is-back-on-kicks
2427,usp-mkii-atmel-programmer,USP-mkII Atmel/Microchip Programmer,https://www.kickstarter.com/projects/ehajo/usp-mkii-atmel-programmer
2429,dwar7s-fall,Dwar7s Fall,https://www.kickstarter.com/projects/vesuviusmedia/dwar7s-fall
2431,a-profound-waste-of-time-a-gaming-magazine,A Profound Waste of Time: A Gaming Magazine,https://www.kickstarter.com/projects/caz/a-profound-waste-of-time-a-gaming-magazine
2444,shamrockwalletstm-the-perfect-slim-leather-wallets,ShamrockWallets™ The Perfect Slim Leather Wallets,https://www.kickstarter.com/projects/1914225045/shamrockwalletstm-the-perfect-slim-leather-wallets
2453,boldr-watches-voyage-sleek-design-meets-smart-func,BOLDR Watches: Sleek Design Meets 'Clever' Functions,https://www.kickstarter.com/projects/91567885/boldr-watches-voyage-sleek-design-meets-smart-func
2521,agony,Agony,https://www.kickstarter.com/projects/1752350052/agony
2542,moti-your-smart-companion-for-better-habits,MOTI | Your Smart Companion for Better Habits (Canceled),https://www.kickstarter.com/projects/habitmoti/moti-your-smart-companion-for-better-habits
2577,superbear-art-te-d30-and-r2-bear-2-stickers-t-shir,SuperBear Art: Te-D30 & R2-Bear-2 Stickers/T-Shirts,https://www.kickstarter.com/projects/1104137370/superbear-art-te-d30-and-r2-bear-2-stickers-t-shir
2596,scribble-a-revolutionary-pen-that-draws-in-any-col,Scribble - A Revolutionary Pen That Draws In Any Color,https://www.kickstarter.com/projects/230659454/scribble-a-revolutionary-pen-that-draws-in-any-col
2618,feudum-a-nuanced-game-of-hand-and-resource-managem,Feudum: A nuanced game of hand & resource management,https://www.kickstarter.com/projects/464687699/feudum-a-nuanced-game-of-hand-and-resource-managem
2620,fantasy-maps-the-shops-12-shops-for-your-town,"Fantasy Maps, The Shops!! 12 Shops for your town",https://www.kickstarter.com/projects/1627453715/fantasy-maps-the-shops-12-shops-for-your-town
2647,wonder-wires-charge-your-cell-save-files-and-trans,"Wonder Wires: Charge your Cell, Save Files & Transfer Data",https://www.kickstarter.com/projects/88058437/wonder-wires-charge-your-cell-save-files-and-trans
2706,gina-smart-coffee-instrument-by-goat-story,GINA: Smart coffee instrument /,https://www.kickstarter.com/projects/goat-mug/gina-smart-coffee-instrument-by-goat-story
2713,noomoon-add-the-swiss-touch-to-your-apple-watch,NOOMOON | Add the Swiss touch to your Apple Watch,https://www.kickstarter.com/projects/1706210184/noomoon-add-the-swiss-touch-to-your-apple-watch
2725,codename-colossus-mki-cyclops-electronic-walking-m,Codename Colossus Mk.I Cyclops - Electronic Walking Model,https://www.kickstarter.com/projects/machinationstudio/codename-colossus-mki-cyclops-electronic-walking-m
2784,tales-from-the-loop-roleplaying-in-the-80s-that-ne,Tales from the Loop - Roleplaying in the '80s That Never Was,https://www.kickstarter.com/projects/1192053011/tales-from-the-loop-roleplaying-in-the-80s-that-ne
2809,wobbly-peyote-a-cactus-themed-desktop-toy,Wobbly Peyote - A cactus themed desktop toy,https://www.kickstarter.com/projects/1750177337/wobbly-peyote-a-cactus-themed-desktop-toy
2814,duo-mount-highly-compatible-and-durable-bike-mount,Duo Mount - highly compatible and durable bike mount,https://www.kickstarter.com/projects/fly6/duo-mount-highly-compatible-and-durable-bike-mount
2820,furniture-from-a-different-dimension,Insanely Versatile Furniture!,https://www.kickstarter.com/projects/1948999169/furniture-from-a-different-dimension
2835,you-deserve-better-coffee-make-it-now-with-the-arc,You deserve better coffee. Make it now with the Arctic.,https://www.kickstarter.com/projects/735135736/you-deserve-better-coffee-make-it-now-with-the-arc
2846,the-mathematical-bridge,The Mathematical Bridge,https://www.kickstarter.com/projects/1087615530/the-mathematical-bridge
2879,banishment,Banishment,https://www.kickstarter.com/projects/darkmirrorgames/banishment
2882,dammerlicht-fantasy-game-based-on-the-many-worlds,DämmerLicht - Fantasy Game based on the many worlds theory,https://www.kickstarter.com/projects/1449090327/dammerlicht-fantasy-game-based-on-the-many-worlds
2883,cthulhu-crusades,Cthulhu Crusades,https://www.kickstarter.com/projects/cthulhuproject/cthulhu-crusades
2919,shadowscape,Shadowscape,https://www.kickstarter.com/projects/nskngames/shadowscape
2923,the-orcish-english-dictionary-2nd-edition,The Orcish-English Dictionary (2nd Edition),https://www.kickstarter.com/projects/1464770493/the-orcish-english-dictionary-2nd-edition
2954,the-shorter-catechism-deck,The Shorter Catechism Deck,https://www.kickstarter.com/projects/386341857/the-shorter-catechism-deck
3048,tio-connected-toys-and-inventions-anyone-can-creat,Tio: robotic building blocks for ages 5 and up (Canceled),https://www.kickstarter.com/projects/1602675355/tio-connected-toys-and-inventions-anyone-can-creat
3054,ai-war-ii-0,AI War II,https://www.kickstarter.com/projects/arcengames/ai-war-ii-0
3069,relieve-neck-pain-get-weight-off-your-shoulder-w-c,Relieve Pain + Get Weight off your Shoulder w/ C-REST,https://www.kickstarter.com/projects/startliving/relieve-neck-pain-get-weight-off-your-shoulder-w-c
3078,rest-your-discs-relieve-pain-and-strengthen-with-d,Rest Your Discs! Relieve Pain & Strengthen with DTRAC v2,https://www.kickstarter.com/projects/teamneodtrac/rest-your-discs-relieve-pain-and-strengthen-with-d
3094,dreamwars-steampunk-horror-board-game,Dreamwars - Steampunk Horror Board Game (Canceled),https://www.kickstarter.com/projects/royalartgames/dreamwars-steampunk-horror-board-game
3103,ninja-bees-the-card-game,Ninja Bees the Card Game,https://www.kickstarter.com/projects/1214875092/ninja-bees-the-card-game
3154,galactic-coliseum,Galactic Coliseum (Canceled),https://www.kickstarter.com/projects/loudaboutgame/galactic-coliseum
3257,the-bird-told-me-to-do-it,The Bird Told Me To Do It,https://www.kickstarter.com/projects/429029786/the-bird-told-me-to-do-it
3306,zac-voice-control-your-home-with-a-raccoon-hologra,Zac - Voice control your home with a raccoon hologram,https://www.kickstarter.com/projects/813454747/zac-voice-control-your-home-with-a-raccoon-hologra
3345,array-offgrid-a-new-generation-of-solar-backpacks,Array + OffGrid | A New Generation of Solar Backpacks,https://www.kickstarter.com/projects/voltaicsystems/array-offgrid-a-new-generation-of-solar-backpacks
3377,the-undercover,The Undercover - portable change room converts to backpack.,https://www.kickstarter.com/projects/denniscaco/the-undercover
3378,hippinie-the-multi-functional-tool-for-your-head,Hippinie | Multi-Functional Beanie. The tool for your head!,https://www.kickstarter.com/projects/hippinie/hippinie-the-multi-functional-tool-for-your-head
3393,the-wireless-tma-2-modular-headphone-system,The wireless TMA-2 Modular Headphone System,https://www.kickstarter.com/projects/1733579622/the-wireless-tma-2-modular-headphone-system
3395,beautiful-italian-shoes-for-men-and-women,Beautiful Italian Shoes for Men & Women,https://www.kickstarter.com/projects/1798878014/beautiful-italian-shoes-for-men-and-women
3396,the-weatherneck-system-a-tactical-breakaway-balacl,The Weatherneck System-A Breakaway Balaclava (ships,https://www.kickstarter.com/projects/fixitsticks/the-weatherneck-system-a-tactical-breakaway-balacl
3403,solosockstm-a-sustainable-solution-to-sock-waste,SOLOSOCKS™ - A Sustainable Solution to Sock Waste,https://www.kickstarter.com/projects/solosocks/solosockstm-a-sustainable-solution-to-sock-waste
3410,baelts-the-belt-rebuilt,"Baelts: The belt, rebuilt",https://www.kickstarter.com/projects/baelts/baelts-the-belt-rebuilt
3545,well-inked-box,Well Inked Box,https://www.kickstarter.com/projects/1950696054/well-inked-box
3655,lunowear-nature-inspired-nature-made,73 Year Old Watchmaker Launches NEWEST Watch With Grandson,https://www.kickstarter.com/projects/518000367/lunowear-nature-inspired-nature-made
3663,field-and-crew-heritage-watch-customization-on-you,Field & Crew: Heritage Watch -customization on your own time,https://www.kickstarter.com/projects/1376954740/field-and-crew-heritage-watch-customization-on-you
3686,vinted-bags-and-leather-goods-essentials-for-explo,Vinted Bags & Leather Goods — Essentials for ... (Canceled),https://www.kickstarter.com/projects/446805249/vinted-bags-and-leather-goods-essentials-for-explo
3715,mostradtm-maverick-wallet,MostRad™ | Maverick Wallet,https://www.kickstarter.com/projects/brandonstastny/mostradtm-maverick-wallet
3733,backpacks-and-blisters-a-classic-board-game-for-th,Backpacks & Blisters! A classic board game for the family.,https://www.kickstarter.com/projects/2061897488/backpacks-and-blisters-a-classic-board-game-for-th
3790,skyscraper-art-deco-watch,Skyscraper Art Deco Watch,https://www.kickstarter.com/projects/markcarson/skyscraper-art-deco-watch
3891,elemental-cubes-by-raw-0,Elemental cubes,https://www.kickstarter.com/projects/207260471/elemental-cubes-by-raw-0
3906,100-carbon-fiber-case-for-iphone-4-4s-and-5,100% carbon fiber case for iPhone 4/4S and 5 (Suspended),https://www.kickstarter.com/projects/1015065845/100-carbon-fiber-case-for-iphone-4-4s-and-5
3909,larsen-and-ross-leather-products-built-to-last-a-l,Larsen & Ross - Leather bags built to last a lifetime.,https://www.kickstarter.com/projects/larsenandross/larsen-and-ross-leather-products-built-to-last-a-l
3955,cloudpic,CloudPic Mobile (Suspended),https://www.kickstarter.com/projects/914206626/cloudpic
4029,thumb-book-pocket-thumbnail-sketchbook-for-cartoon,THUMB BOOK: pocket thumbnail sketchbook for cartoonists,https://www.kickstarter.com/projects/1607639297/thumb-book-pocket-thumbnail-sketchbook-for-cartoon
4219,adelante-shoe-co-quality-and-style-revolutionized,Adelante Shoe Co. | Quality & Style Revolutionized,https://www.kickstarter.com/projects/1643319179/adelante-shoe-co-quality-and-style-revolutionized
4222,juta-shoes-ethical-and-environmental-espadrilles,Juta Shoes: ethical & environmental espadrilles,https://www.kickstarter.com/projects/jutashoes/juta-shoes-ethical-and-environmental-espadrilles
4231,broken-homme-made-in-usa-boots-and-footwear,BROKEN HOMME : MADE IN USA Boots and Footwear,https://www.kickstarter.com/projects/1955142016/broken-homme-made-in-usa-boots-and-footwear
4232,vresh-jeans-handmade-in-europe,Vresh Jeans. Handmade in Europe.,https://www.kickstarter.com/projects/1786973392/vresh-jeans-handmade-in-europe
4239,haus-of-assembly-shoes-made-in-the-bahamas,Haus of Assembly: Shoes Made in The Bahamas,https://www.kickstarter.com/projects/1378212032/haus-of-assembly-shoes-made-in-the-bahamas
4436,the-big-sea-serpent-ceramic-cocktail-vessel-tiki-m,'The Big Sea Serpent' Ceramic Cocktail Vessel / Tiki Mug Set,https://www.kickstarter.com/projects/596196612/the-big-sea-serpent-ceramic-cocktail-vessel-tiki-m
4460,oka-whiskey-tumbler-with-completely-new-tasting-ex,OKA : Whiskey Tumbler with completely new tasting experience,https://www.kickstarter.com/projects/1968590924/oka-whiskey-tumbler-with-completely-new-tasting-ex
4497,fear-the-con-10-x-con,Fear the Con 10: X-CON,https://www.kickstarter.com/projects/893138919/fear-the-con-10-x-con
4498,the-kill-screen-platinum-edition,The Kill Screen - Platinum Edition!,https://www.kickstarter.com/projects/1668205146/the-kill-screen-platinum-edition
4564,app-custom-shoes-calzado-personalizado-madame-mari,APP - CUSTOM SHOES/ Calzado Personalizado - MADAME MARIAN,https://www.kickstarter.com/projects/492830594/app-custom-shoes-calzado-personalizado-madame-mari
4818,the-warrior-and-the-box,The Warrior and the Box,https://www.kickstarter.com/projects/451048913/the-warrior-and-the-box
4819,8-bit-art-gospel-of-john-comic-book,8-Bit Art Gospel of John Comic Book,https://www.kickstarter.com/projects/1512546375/8-bit-art-gospel-of-john-comic-book
4999,vufine-the-next-evolution-in-wearable-displays,Vufine+: The Next Evolution in Wearable Displays,https://www.kickstarter.com/projects/1991375881/vufine-the-next-evolution-in-wearable-displays
5032,fusion-bases,Fusion Bases,https://www.kickstarter.com/projects/wamp/fusion-bases
5047,movie-buff-the-greatest-movie-trivia-card-game,Movie Buff: The Greatest Movie Trivia Card Game!,https://www.kickstarter.com/projects/1823959891/movie-buff-the-greatest-movie-trivia-card-game
5065,osmobot-truly-affordable-hydroponic-aquaponic-moni,OsmoBot: Truly Affordable Hydroponic + Aquaponic Monitors,https://www.kickstarter.com/projects/325691783/osmobot-truly-affordable-hydroponic-aquaponic-moni
5068,upworks-ultimate-modular-miniature-castle-building,UpWorks: Ultimate Modular Miniature Castle Building System!,https://www.kickstarter.com/projects/upworksgames/upworks-ultimate-modular-miniature-castle-building
5174,renegade-the-first-3d-pen-to-run-on-plastic-bags-a,Renegade: The First 3D Pen to Run on Plastic Bags & Bottles,https://www.kickstarter.com/projects/danieledwards/renegade-the-first-3d-pen-to-run-on-plastic-bags-a
5202,elos-the-first-and-only-urban-lifestyle-skateboard,Elos Skateboard | Easy modern last mile transportation gift.,https://www.kickstarter.com/projects/winstonian/elos-the-first-and-only-urban-lifestyle-skateboard
5204,lift-anti-gravity-levitating-smartwatch-charger,LIFT | Anti Gravity Levitating Smartwatch Charger and Lamp,https://www.kickstarter.com/projects/1465703413/lift-anti-gravity-levitating-smartwatch-charger
5206,ogre-miniatures-set-1,Ogre Miniatures Set 1,https://www.kickstarter.com/projects/847271320/ogre-miniatures-set-1
5238,bring-divekick-to-pc,Bring DIVEKICK to PC (Canceled),https://www.kickstarter.com/projects/995085580/bring-divekick-to-pc
5316,deuce-wallet-the-best-2-in-1-minimalist-bifold-rfi,Deuce Wallet: The Best 2-in-1 Minimalist Bifold RFID Wallet,https://www.kickstarter.com/projects/1554982336/deuce-wallet-the-best-2-in-1-minimalist-bifold-rfi
5342,spelly-straws,Spelly Straws,https://www.kickstarter.com/projects/1660721262/spelly-straws
5683,papers-and-paychecks,Papers & Paychecks,https://www.kickstarter.com/projects/1106063658/papers-and-paychecks
5684,dungeon-crawl-classics-scratch-off-holiday-module,Dungeon Crawl Classics Scratch-Off Holiday Module,https://www.kickstarter.com/projects/1409961192/dungeon-crawl-classics-scratch-off-holiday-module
